review_text,review_rating,bert_sentiment_label,rating_label
Good value for money- but the container does make it difficult to pour without spilling,4,Neutral,Positive
Never buying again. About 15 of the capsules were all stuck together and leaking making them unusable. Canceling my subscription,2,Negative,Negative
Good cleaning product of you have kids with sensitive skin,4,Positive,Positive
Never buying again. About 15 of the capsules were all stuck together and leaking making them unusable. Canceling my subscription,2,Negative,Negative
Good cleaning product of you have kids with sensitive skin,4,Positive,Positive
Never buying again. About 15 of the capsules were all stuck together and leaking making them unusable. Canceling my subscription,2,Negative,Negative
Good cleaning product of you have kids with sensitive skin,4,Positive,Positive
Never buying again. About 15 of the capsules were all stuck together and leaking making them unusable. Canceling my subscription,2,Negative,Negative
Good cleaning product of you have kids with sensitive skin,4,Positive,Positive
Never buying again. About 15 of the capsules were all stuck together and leaking making them unusable. Canceling my subscription,2,Negative,Negative
Good cleaning product of you have kids with sensitive skin,4,Positive,Positive
A nice mustard - smooth and tasty,5,Positive,Positive
Great,5,Positive,Positive
"Over priced and over rated, but it's what the nephew wanted for Christmas. Wouldn't use it myself",3,Neutral,Neutral
If youre looking for a super moisturizing body wash this is it! Leaves my skin super soft!,5,Negative,Positive
I love this body was my skin gets super dry in the winter this product helps reduces the FYI skin,5,Positive,Positive
"I use this on both myself and the kids. We all have sensitive skin and it doesnt irritate any of us. Great, last scent. A little bit goes a long way, so the bottle lasts a while too. The price is very reasonable compared to other similar products.",5,Positive,Positive
"This body wash has a soft original \""dove\"" original smell to it I love it, but I prefer the smell of the cucumber and green tea deep mosturizer body wash. I mean it definetly works its a great product , it mosturerises but I prefer the other one.I still recommend it. Good product.",4,Positive,Positive
This is what I use in the winter. It helps to keep my skin moisturized. I do find I need to follow up with lotion after my shower or my skin will get dry. It works well and is inexpensive! I like the plain scent as well.,4,Positive,Positive
Feels like Im really getting clean and I love the lotion feel of it. Its not overly priced.,5,Positive,Positive
"Love how soft my skin feels after using this product! In the cold winter months, this is especially helpful.",5,Positive,Positive
This is what I use in the winter. It helps to keep my skin moisturized. I do find I need to follow up with lotion after my shower or my skin will get dry. It works well and is inexpensive! I like the plain scent as well.,4,Positive,Positive
"This body wash has a soft original \""dove\"" original smell to it I love it, but I prefer the smell of the cucumber and green tea deep mosturizer body wash. I mean it definetly works its a great product , it mosturerises but I prefer the other one.I still recommend it. Good product.",4,Positive,Positive
I love this body was my skin gets super dry in the winter this product helps reduces the FYI skin,5,Positive,Positive
If youre looking for a super moisturizing body wash this is it! Leaves my skin super soft!,5,Negative,Positive
"I use this on both myself and the kids. We all have sensitive skin and it doesnt irritate any of us. Great, last scent. A little bit goes a long way, so the bottle lasts a while too. The price is very reasonable compared to other similar products.",5,Positive,Positive
"Love how soft my skin feels after using this product! In the cold winter months, this is especially helpful.",5,Positive,Positive
Feels like Im really getting clean and I love the lotion feel of it. Its not overly priced.,5,Positive,Positive
Very good,5,Positive,Positive
"Over priced and over rated, but it's what the nephew wanted for Christmas. Wouldn't use it myself",3,Neutral,Neutral
"Huge bottle, smells lovely with clothes drying indoors, didnt need softener or exxtra scents...fast delivery.thankyou.",5,Positive,Positive
"I wouldn't buy this again. Frequently it leaves slime on the clothes, particularly at lower temperature washes. The manufacturer knows this and the package advises you to 'simply rinse under warm water' if this occurs. When taking an 8 kg load out of the machine it's not easy to spot this. I usually don't find it until putting the garment on - by which time it's dry and encrusted.",1,Negative,Negative
They have a great smell and clean brilliantly,5,Positive,Positive
"I wouldn't buy this again. Frequently it leaves slime on the clothes, particularly at lower temperature washes. The manufacturer knows this and the package advises you to 'simply rinse under warm water' if this occurs. When taking an 8 kg load out of the machine it's not easy to spot this. I usually don't find it until putting the garment on - by which time it's dry and encrusted.",1,Negative,Negative
They have a great smell and clean brilliantly,5,Positive,Positive
"I wouldn't buy this again. Frequently it leaves slime on the clothes, particularly at lower temperature washes. The manufacturer knows this and the package advises you to 'simply rinse under warm water' if this occurs. When taking an 8 kg load out of the machine it's not easy to spot this. I usually don't find it until putting the garment on - by which time it's dry and encrusted.",1,Negative,Negative
They have a great smell and clean brilliantly,5,Positive,Positive
Great,5,Positive,Positive
"I wouldn't buy this again. Frequently it leaves slime on the clothes, particularly at lower temperature washes. The manufacturer knows this and the package advises you to 'simply rinse under warm water' if this occurs. When taking an 8 kg load out of the machine it's not easy to spot this. I usually don't find it until putting the garment on - by which time it's dry and encrusted.",1,Negative,Negative
They have a great smell and clean brilliantly,5,Positive,Positive
Package is not comfortable and spilt few times for me when I put it in washing machine as too heavy and like I said not comfortable other wise good,4,Negative,Positive
